year,month,city,temperature,rainfall_mm,date
1973,6,Kolkata,32.93,149.43,1973-06-01
1973,7,Kolkata,34.21,164.14,1973-07-01
1973,8,Kolkata,34.93,168.09,1973-08-01
1973,9,Kolkata,30.5,205.78,1973-09-01
1973,10,Kolkata,26.07,145.54,1973-10-01
1973,11,Kolkata,24.81,140.6,1973-11-01
1973,12,Kolkata,19.5,143.12,1973-12-01
1974,1,Kolkata,17.52,69.84,1974-01-01
1974,2,Kolkata,19.63,32.18,1974-02-01
1974,3,Kolkata,21.91,64.9,1974-03-01
1974,4,Kolkata,25.93,37.17,1974-04-01
1974,5,Kolkata,32.17,92.07,1974-05-01
1974,6,Kolkata,34.9,114.8,1974-06-01
1974,7,Kolkata,33.2,155.38,1974-07-01
1974,8,Kolkata,32.92,148.41,1974-08-01
1974,9,Kolkata,32.02,167.55,1974-09-01
1974,10,Kolkata,24.04,198.52,1974-10-01
1974,11,Kolkata,21.65,137.84,1974-11-01
1974,12,Kolkata,17.21,154.82,1974-12-01
1975,1,Kolkata,16.72,91.17,1975-01-01
1975,2,Kolkata,20.44,76.47,1975-02-01
1975,3,Kolkata,22.2,25.97,1975-03-01
1975,4,Kolkata,25.3,71.79,1975-04-01
1975,5,Kolkata,29.33,94.07,1975-05-01
1975,6,Kolkata,34.02,139.25,1975-06-01
1975,7,Kolkata,32.8,193.93,1975-07-01
1975,8,Kolkata,34.12,171.93,1975-08-01
1975,9,Kolkata,31.58,227.31,1975-09-01
1975,10,Kolkata,24.54,167.46,1975-10-01
1975,11,Kolkata,19.42,153.85,1975-11-01
1975,12,Kolkata,19.78,119.22,1975-12-01
1976,1,Kolkata,17.5,49.01,1976-01-01
1976,2,Kolkata,19.81,97.15,1976-02-01
1976,3,Kolkata,21.58,68.8,1976-03-01
1976,4,Kolkata,24.41,77.18,1976-04-01
1976,5,Kolkata,29.82,74.75,1976-05-01
1976,6,Kolkata,32.3,112.13,1976-06-01
1976,7,Kolkata,34.75,123.76,1976-07-01
1976,8,Kolkata,32.74,171.13,1976-08-01
1976,9,Kolkata,28.97,215.93,1976-09-01
1976,10,Kolkata,25.26,158.57,1976-10-01
1976,11,Kolkata,21.11,185.97,1976-11-01
1976,12,Kolkata,20.02,101.27,1976-12-01
1977,1,Kolkata,19.63,94.01,1977-01-01
1977,2,Kolkata,19.69,61.15,1977-02-01
1977,3,Kolkata,21.41,66.76,1977-03-01
1977,4,Kolkata,25.65,104.37,1977-04-01
1977,5,Kolkata,28.78,120.72,1977-05-01
1977,6,Kolkata,33.1,125.98,1977-06-01
1977,7,Kolkata,35.31,137.4,1977-07-01
1977,8,Kolkata,34.27,117.81,1977-08-01
1977,9,Kolkata,29.44,161.52,1977-09-01
1977,10,Kolkata,24.8,167.66,1977-10-01
1977,11,Kolkata,22.77,164.05,1977-11-01
1977,12,Kolkata,19.67,106.69,1977-12-01
1978,1,Kolkata,18.77,92.49,1978-01-01
1978,2,Kolkata,20.52,83.58,1978-02-01
1978,3,Kolkata,22.36,42.05,1978-03-01
1978,4,Kolkata,25.54,57.04,1978-04-01
1978,5,Kolkata,29.95,95.36,1978-05-01
1978,6,Kolkata,34.11,118.98,1978-06-01
1978,7,Kolkata,34.34,152.87,1978-07-01
1978,8,Kolkata,32.63,153.45,1978-08-01
1978,9,Kolkata,28.22,166.1,1978-09-01
1978,10,Kolkata,26.89,157.9,1978-10-01
1978,11,Kolkata,22.04,159.33,1978-11-01
1978,12,Kolkata,20.02,98.41,1978-12-01
1979,1,Kolkata,19.54,112.55,1979-01-01
1979,2,Kolkata,18.06,51.56,1979-02-01
1979,3,Kolkata,23.77,57.06,1979-03-01
1979,4,Kolkata,23.68,40.04,1979-04-01
1979,5,Kolkata,30.04,66.74,1979-05-01
1979,6,Kolkata,32.77,120.65,1979-06-01
1979,7,Kolkata,36.1,144.19,1979-07-01
1979,8,Kolkata,34.56,200.54,1979-08-01
1979,9,Kolkata,32.06,185.7,1979-09-01
1979,10,Kolkata,23.99,181.18,1979-10-01
1979,11,Kolkata,23.6,148.38,1979-11-01
1979,12,Kolkata,21.51,137.2,1979-12-01
1980,1,Kolkata,19.04,111.73,1980-01-01
1980,2,Kolkata,19.83,18.18,1980-02-01
1980,3,Kolkata,21.76,83.94,1980-03-01
1980,4,Kolkata,25.39,63.57,1980-04-01
1980,5,Kolkata,29.11,125.68,1980-05-01
1980,6,Kolkata,35.31,102.32,1980-06-01
1980,7,Kolkata,34.54,136.39,1980-07-01
1980,8,Kolkata,34.03,182.16,1980-08-01
1980,9,Kolkata,31.33,186.64,1980-09-01
1980,10,Kolkata,29.88,151.4,1980-10-01
1980,11,Kolkata,20.31,142.14,1980-11-01
1980,12,Kolkata,17.55,90.15,1980-12-01
1981,1,Kolkata,17.18,71.56,1981-01-01
1981,2,Kolkata,18.3,78.4,1981-02-01
1981,3,Kolkata,21.77,56.41,1981-03-01
1981,4,Kolkata,27.45,52.71,1981-04-01
1981,5,Kolkata,30.06,97.32,1981-05-01
1981,6,Kolkata,30.98,72.3,1981-06-01
1981,7,Kolkata,34.79,159.84,1981-07-01
1981,8,Kolkata,35.78,175.12,1981-08-01
1981,9,Kolkata,31.36,176.09,1981-09-01
1981,10,Kolkata,26.73,205.31,1981-10-01
1981,11,Kolkata,19.83,158.27,1981-11-01
1981,12,Kolkata,22.01,125.64,1981-12-01
1982,1,Kolkata,20.38,77.42,1982-01-01
1982,2,Kolkata,19.43,68.71,1982-02-01
1982,3,Kolkata,19.73,36.64,1982-03-01
1982,4,Kolkata,25.08,84.48,1982-04-01
1982,5,Kolkata,31.44,96.48,1982-05-01
1982,6,Kolkata,34.31,116.72,1982-06-01
1982,7,Kolkata,35.84,150.18,1982-07-01
1982,8,Kolkata,33.39,166.65,1982-08-01
1982,9,Kolkata,31.22,171.58,1982-09-01
1982,10,Kolkata,27.57,149.32,1982-10-01
1982,11,Kolkata,21.08,163.75,1982-11-01
1982,12,Kolkata,19.36,110.92,1982-12-01
1983,1,Kolkata,19.48,77.85,1983-01-01
1983,2,Kolkata,19.25,96.02,1983-02-01
1983,3,Kolkata,24.26,91.45,1983-03-01
1983,4,Kolkata,26.08,92.65,1983-04-01
1983,5,Kolkata,29.28,71.86,1983-05-01
1983,6,Kolkata,30.52,153.46,1983-06-01
1983,7,Kolkata,33.38,147.47,1983-07-01
1983,8,Kolkata,32.25,185.86,1983-08-01
1983,9,Kolkata,29.96,153.9,1983-09-01
1983,10,Kolkata,26.94,143.29,1983-10-01
1983,11,Kolkata,21.41,107.86,1983-11-01
1983,12,Kolkata,17.78,123.57,1983-12-01
1984,1,Kolkata,16.07,60.38,1984-01-01
1984,2,Kolkata,19.5,57.17,1984-02-01
1984,3,Kolkata,24.82,96.68,1984-03-01
1984,4,Kolkata,25.39,79.18,1984-04-01
1984,5,Kolkata,31.33,78.05,1984-05-01
1984,6,Kolkata,31.57,119.75,1984-06-01
1984,7,Kolkata,34.22,141.28,1984-07-01
1984,8,Kolkata,33.89,156.95,1984-08-01
1984,9,Kolkata,29.05,182.18,1984-09-01
1984,10,Kolkata,26.9,148.43,1984-10-01
1984,11,Kolkata,23.55,114.59,1984-11-01
1984,12,Kolkata,18.81,114.84,1984-12-01
1985,1,Kolkata,17.69,78.7,1985-01-01
1985,2,Kolkata,21.77,51.02,1985-02-01
1985,3,Kolkata,25.38,68.74,1985-03-01
1985,4,Kolkata,26.56,77.56,1985-04-01
1985,5,Kolkata,33.49,70.13,1985-05-01
1985,6,Kolkata,32.03,104.9,1985-06-01
1985,7,Kolkata,34.49,115.48,1985-07-01
1985,8,Kolkata,33.41,205.83,1985-08-01
1985,9,Kolkata,30.63,174.15,1985-09-01
1985,10,Kolkata,25.71,189.93,1985-10-01
1985,11,Kolkata,21.46,186.93,1985-11-01
1985,12,Kolkata,21.84,125.14,1985-12-01
1986,1,Kolkata,18.45,110.61,1986-01-01
1986,2,Kolkata,20.85,51.92,1986-02-01
1986,3,Kolkata,21.84,33.55,1986-03-01
1986,4,Kolkata,26.96,81.37,1986-04-01
1986,5,Kolkata,28.85,80.9,1986-05-01
1986,6,Kolkata,31.78,102.02,1986-06-01
1986,7,Kolkata,35.13,135.33,1986-07-01
1986,8,Kolkata,33.04,139.42,1986-08-01
1986,9,Kolkata,30.69,179.11,1986-09-01
1986,10,Kolkata,25.59,168.18,1986-10-01
1986,11,Kolkata,22.68,133.7,1986-11-01
1986,12,Kolkata,17.77,156.11,1986-12-01
1987,1,Kolkata,17.73,88.06,1987-01-01
1987,2,Kolkata,20.77,138.62,1987-02-01
1987,3,Kolkata,20.99,69.0,1987-03-01
1987,4,Kolkata,25.64,57.26,1987-04-01
1987,5,Kolkata,29.62,67.49,1987-05-01
1987,6,Kolkata,33.36,90.51,1987-06-01
1987,7,Kolkata,35.62,151.1,1987-07-01
1987,8,Kolkata,33.92,162.64,1987-08-01
1987,9,Kolkata,30.05,185.75,1987-09-01
1987,10,Kolkata,25.09,164.8,1987-10-01
1987,11,Kolkata,21.45,132.19,1987-11-01
1987,12,Kolkata,17.03,146.79,1987-12-01
1988,1,Kolkata,17.68,113.27,1988-01-01
1988,2,Kolkata,20.86,42.32,1988-02-01
1988,3,Kolkata,21.2,111.21,1988-03-01
1988,4,Kolkata,28.61,67.41,1988-04-01
1988,5,Kolkata,30.81,77.38,1988-05-01
1988,6,Kolkata,33.95,105.66,1988-06-01
1988,7,Kolkata,32.07,123.57,1988-07-01
1988,8,Kolkata,33.46,149.34,1988-08-01
1988,9,Kolkata,30.42,158.51,1988-09-01
1988,10,Kolkata,25.57,189.02,1988-10-01
1988,11,Kolkata,22.8,149.81,1988-11-01
1988,12,Kolkata,20.63,129.61,1988-12-01
1989,1,Kolkata,20.26,80.8,1989-01-01
1989,2,Kolkata,19.08,42.02,1989-02-01
1989,3,Kolkata,22.01,79.3,1989-03-01
1989,4,Kolkata,28.08,87.24,1989-04-01
1989,5,Kolkata,28.37,111.66,1989-05-01
1989,6,Kolkata,31.24,137.96,1989-06-01
1989,7,Kolkata,34.08,164.05,1989-07-01
1989,8,Kolkata,31.85,195.38,1989-08-01
1989,9,Kolkata,28.76,166.63,1989-09-01
1989,10,Kolkata,25.32,136.88,1989-10-01
1989,11,Kolkata,22.64,186.12,1989-11-01
1989,12,Kolkata,22.79,121.94,1989-12-01
1990,1,Kolkata,19.88,94.64,1990-01-01
1990,2,Kolkata,20.21,61.2,1990-02-01
1990,3,Kolkata,22.77,70.75,1990-03-01
1990,4,Kolkata,25.85,66.49,1990-04-01
1990,5,Kolkata,30.47,106.53,1990-05-01
1990,6,Kolkata,32.19,118.97,1990-06-01
1990,7,Kolkata,36.83,173.28,1990-07-01
1990,8,Kolkata,35.09,172.45,1990-08-01
1990,9,Kolkata,30.93,200.04,1990-09-01
1990,10,Kolkata,28.41,132.93,1990-10-01
1990,11,Kolkata,20.96,176.19,1990-11-01
1990,12,Kolkata,19.28,106.57,1990-12-01
1991,1,Kolkata,17.05,78.9,1991-01-01
1991,2,Kolkata,17.95,109.86,1991-02-01
1991,3,Kolkata,22.53,58.84,1991-03-01
1991,4,Kolkata,27.26,87.29,1991-04-01
1991,5,Kolkata,31.69,111.47,1991-05-01
1991,6,Kolkata,32.73,114.04,1991-06-01
1991,7,Kolkata,35.48,139.45,1991-07-01
1991,8,Kolkata,33.48,179.94,1991-08-01
1991,9,Kolkata,31.5,144.45,1991-09-01
1991,10,Kolkata,27.42,167.29,1991-10-01
1991,11,Kolkata,23.41,165.54,1991-11-01
1991,12,Kolkata,21.56,147.07,1991-12-01
1992,1,Kolkata,20.19,118.87,1992-01-01
1992,2,Kolkata,20.0,68.68,1992-02-01
1992,3,Kolkata,23.62,74.64,1992-03-01
1992,4,Kolkata,26.21,76.13,1992-04-01
1992,5,Kolkata,30.53,72.92,1992-05-01
1992,6,Kolkata,35.05,121.1,1992-06-01
1992,7,Kolkata,37.03,117.49,1992-07-01
1992,8,Kolkata,32.84,172.61,1992-08-01
1992,9,Kolkata,31.94,187.99,1992-09-01
1992,10,Kolkata,26.95,149.42,1992-10-01
1992,11,Kolkata,21.19,156.45,1992-11-01
1992,12,Kolkata,18.01,109.36,1992-12-01
1993,1,Kolkata,19.2,70.35,1993-01-01
1993,2,Kolkata,21.59,92.52,1993-02-01
1993,3,Kolkata,20.71,41.35,1993-03-01
1993,4,Kolkata,23.85,52.39,1993-04-01
1993,5,Kolkata,31.51,81.72,1993-05-01
1993,6,Kolkata,34.08,89.55,1993-06-01
1993,7,Kolkata,35.55,138.9,1993-07-01
1993,8,Kolkata,33.54,170.1,1993-08-01
1993,9,Kolkata,29.07,156.94,1993-09-01
1993,10,Kolkata,27.76,179.94,1993-10-01
1993,11,Kolkata,23.85,156.49,1993-11-01
1993,12,Kolkata,19.84,85.48,1993-12-01
1994,1,Kolkata,18.29,89.45,1994-01-01
1994,2,Kolkata,22.03,81.78,1994-02-01
1994,3,Kolkata,24.46,71.95,1994-03-01
1994,4,Kolkata,25.76,70.38,1994-04-01
1994,5,Kolkata,30.9,71.22,1994-05-01
1994,6,Kolkata,33.08,115.88,1994-06-01
1994,7,Kolkata,36.54,108.39,1994-07-01
1994,8,Kolkata,34.99,153.23,1994-08-01
1994,9,Kolkata,28.97,203.6,1994-09-01
1994,10,Kolkata,27.49,197.05,1994-10-01
1994,11,Kolkata,23.57,191.2,1994-11-01
1994,12,Kolkata,20.35,116.87,1994-12-01
1995,1,Kolkata,19.04,114.87,1995-01-01
1995,2,Kolkata,18.77,55.0,1995-02-01
1995,3,Kolkata,22.26,17.91,1995-03-01
1995,4,Kolkata,26.8,30.32,1995-04-01
1995,5,Kolkata,30.69,107.31,1995-05-01
1995,6,Kolkata,32.99,153.54,1995-06-01
1995,7,Kolkata,32.88,173.83,1995-07-01
1995,8,Kolkata,34.37,137.64,1995-08-01
1995,9,Kolkata,33.88,178.73,1995-09-01
1995,10,Kolkata,25.58,143.82,1995-10-01
1995,11,Kolkata,22.37,147.45,1995-11-01
1995,12,Kolkata,19.82,114.04,1995-12-01
1996,1,Kolkata,19.41,82.25,1996-01-01
1996,2,Kolkata,17.4,65.05,1996-02-01
1996,3,Kolkata,19.81,67.08,1996-03-01
1996,4,Kolkata,25.47,71.31,1996-04-01
1996,5,Kolkata,32.22,71.03,1996-05-01
1996,6,Kolkata,34.85,111.33,1996-06-01
1996,7,Kolkata,36.75,142.7,1996-07-01
1996,8,Kolkata,32.57,185.71,1996-08-01
1996,9,Kolkata,30.13,163.17,1996-09-01
1996,10,Kolkata,26.07,171.07,1996-10-01
1996,11,Kolkata,24.26,111.32,1996-11-01
1996,12,Kolkata,19.75,132.5,1996-12-01
1997,1,Kolkata,18.9,116.2,1997-01-01
1997,2,Kolkata,19.65,64.35,1997-02-01
1997,3,Kolkata,23.38,61.99,1997-03-01
1997,4,Kolkata,26.2,78.36,1997-04-01
1997,5,Kolkata,29.88,77.78,1997-05-01
1997,6,Kolkata,32.96,147.06,1997-06-01
1997,7,Kolkata,30.8,157.91,1997-07-01
1997,8,Kolkata,33.64,138.34,1997-08-01
1997,9,Kolkata,31.04,189.52,1997-09-01
1997,10,Kolkata,27.37,118.92,1997-10-01
1997,11,Kolkata,24.31,135.25,1997-11-01
1997,12,Kolkata,20.56,134.82,1997-12-01
1998,1,Kolkata,20.13,103.21,1998-01-01
1998,2,Kolkata,21.79,26.61,1998-02-01
1998,3,Kolkata,26.59,44.5,1998-03-01
1998,4,Kolkata,28.16,59.98,1998-04-01
1998,5,Kolkata,33.51,88.85,1998-05-01
1998,6,Kolkata,36.77,93.21,1998-06-01
1998,7,Kolkata,36.29,147.68,1998-07-01
1998,8,Kolkata,38.39,169.69,1998-08-01
1998,9,Kolkata,34.49,180.77,1998-09-01
1998,10,Kolkata,28.6,167.03,1998-10-01
1998,11,Kolkata,24.98,162.07,1998-11-01
1998,12,Kolkata,23.91,127.19,1998-12-01
1999,1,Kolkata,20.13,70.7,1999-01-01
1999,2,Kolkata,19.28,53.55,1999-02-01
1999,3,Kolkata,23.08,52.82,1999-03-01
1999,4,Kolkata,27.58,49.42,1999-04-01
1999,5,Kolkata,30.75,103.74,1999-05-01
1999,6,Kolkata,31.15,162.43,1999-06-01
1999,7,Kolkata,34.36,109.5,1999-07-01
1999,8,Kolkata,33.82,172.63,1999-08-01
1999,9,Kolkata,30.6,199.82,1999-09-01
1999,10,Kolkata,27.6,177.92,1999-10-01
1999,11,Kolkata,23.24,147.91,1999-11-01
1999,12,Kolkata,21.9,90.42,1999-12-01
2000,1,Kolkata,18.89,91.3,2000-01-01
2000,2,Kolkata,20.77,51.16,2000-02-01
2000,3,Kolkata,20.63,63.14,2000-03-01
2000,4,Kolkata,27.06,97.83,2000-04-01
2000,5,Kolkata,29.2,113.09,2000-05-01
2000,6,Kolkata,36.49,112.44,2000-06-01
2000,7,Kolkata,33.17,141.86,2000-07-01
2000,8,Kolkata,33.67,183.24,2000-08-01
2000,9,Kolkata,30.01,211.1,2000-09-01
2000,10,Kolkata,25.38,137.18,2000-10-01
2000,11,Kolkata,24.05,104.51,2000-11-01
2000,12,Kolkata,19.55,182.35,2000-12-01
2001,1,Kolkata,18.72,67.58,2001-01-01
2001,2,Kolkata,19.74,67.02,2001-02-01
2001,3,Kolkata,22.93,73.25,2001-03-01
2001,4,Kolkata,25.49,101.79,2001-04-01
2001,5,Kolkata,31.03,104.54,2001-05-01
2001,6,Kolkata,32.91,145.73,2001-06-01
2001,7,Kolkata,34.43,155.55,2001-07-01
2001,8,Kolkata,32.55,152.02,2001-08-01
2001,9,Kolkata,31.56,171.13,2001-09-01
2001,10,Kolkata,25.71,159.1,2001-10-01
2001,11,Kolkata,23.58,137.42,2001-11-01
2001,12,Kolkata,19.67,120.3,2001-12-01
2002,1,Kolkata,16.46,60.58,2002-01-01
2002,2,Kolkata,20.23,53.3,2002-02-01
2002,3,Kolkata,24.02,79.34,2002-03-01
2002,4,Kolkata,27.62,104.43,2002-04-01
2002,5,Kolkata,30.66,102.98,2002-05-01
2002,6,Kolkata,32.98,169.05,2002-06-01
2002,7,Kolkata,37.14,150.24,2002-07-01
2002,8,Kolkata,34.15,199.15,2002-08-01
2002,9,Kolkata,30.58,166.87,2002-09-01
2002,10,Kolkata,27.8,173.53,2002-10-01
2002,11,Kolkata,22.98,133.31,2002-11-01
2002,12,Kolkata,17.77,124.72,2002-12-01
2003,1,Kolkata,19.86,85.48,2003-01-01
2003,2,Kolkata,21.57,53.96,2003-02-01
2003,3,Kolkata,21.51,58.66,2003-03-01
2003,4,Kolkata,26.67,83.44,2003-04-01
2003,5,Kolkata,29.84,117.36,2003-05-01
2003,6,Kolkata,36.06,119.22,2003-06-01
2003,7,Kolkata,36.27,128.87,2003-07-01
2003,8,Kolkata,34.99,192.91,2003-08-01
2003,9,Kolkata,31.81,179.69,2003-09-01
2003,10,Kolkata,23.23,159.13,2003-10-01
2003,11,Kolkata,22.02,130.43,2003-11-01
2003,12,Kolkata,19.99,111.62,2003-12-01
2004,1,Kolkata,17.8,68.82,2004-01-01
2004,2,Kolkata,19.01,90.47,2004-02-01
2004,3,Kolkata,22.0,49.7,2004-03-01
2004,4,Kolkata,26.24,74.82,2004-04-01
2004,5,Kolkata,31.34,29.11,2004-05-01
2004,6,Kolkata,34.95,148.73,2004-06-01
2004,7,Kolkata,33.53,130.55,2004-07-01
2004,8,Kolkata,33.18,156.84,2004-08-01
2004,9,Kolkata,31.06,141.07,2004-09-01
2004,10,Kolkata,25.45,202.75,2004-10-01
2004,11,Kolkata,21.68,174.87,2004-11-01
2004,12,Kolkata,20.29,83.81,2004-12-01
2005,1,Kolkata,19.57,87.65,2005-01-01
2005,2,Kolkata,19.34,72.94,2005-02-01
2005,3,Kolkata,23.38,74.15,2005-03-01
2005,4,Kolkata,28.22,76.2,2005-04-01
2005,5,Kolkata,29.16,80.53,2005-05-01
2005,6,Kolkata,37.27,134.49,2005-06-01
2005,7,Kolkata,37.65,177.91,2005-07-01
2005,8,Kolkata,34.03,177.99,2005-08-01
2005,9,Kolkata,30.77,145.24,2005-09-01
2005,10,Kolkata,26.83,196.18,2005-10-01
2005,11,Kolkata,22.09,158.24,2005-11-01
2005,12,Kolkata,20.9,101.81,2005-12-01
2006,1,Kolkata,18.29,69.64,2006-01-01
2006,2,Kolkata,18.91,42.29,2006-02-01
2006,3,Kolkata,21.75,88.39,2006-03-01
2006,4,Kolkata,25.73,70.57,2006-04-01
2006,5,Kolkata,30.22,113.58,2006-05-01
2006,6,Kolkata,35.33,137.28,2006-06-01
2006,7,Kolkata,35.2,145.38,2006-07-01
2006,8,Kolkata,32.33,210.83,2006-08-01
2006,9,Kolkata,29.92,193.27,2006-09-01
2006,10,Kolkata,28.1,160.86,2006-10-01
2006,11,Kolkata,24.07,165.28,2006-11-01
2006,12,Kolkata,21.97,110.61,2006-12-01
2007,1,Kolkata,17.3,79.89,2007-01-01
2007,2,Kolkata,20.17,69.2,2007-02-01
2007,3,Kolkata,22.37,21.82,2007-03-01
2007,4,Kolkata,27.41,107.49,2007-04-01
2007,5,Kolkata,31.4,102.18,2007-05-01
2007,6,Kolkata,34.46,127.94,2007-06-01
2007,7,Kolkata,35.96,157.91,2007-07-01
2007,8,Kolkata,33.4,156.04,2007-08-01
2007,9,Kolkata,30.55,186.28,2007-09-01
2007,10,Kolkata,26.47,178.25,2007-10-01
2007,11,Kolkata,23.37,166.66,2007-11-01
2007,12,Kolkata,21.46,121.56,2007-12-01
2008,1,Kolkata,17.29,83.1,2008-01-01
2008,2,Kolkata,19.99,31.32,2008-02-01
2008,3,Kolkata,24.53,62.85,2008-03-01
2008,4,Kolkata,27.32,95.35,2008-04-01
2008,5,Kolkata,30.11,101.48,2008-05-01
2008,6,Kolkata,33.66,116.32,2008-06-01
2008,7,Kolkata,33.94,183.31,2008-07-01
2008,8,Kolkata,33.34,185.95,2008-08-01
2008,9,Kolkata,28.61,203.6,2008-09-01
2008,10,Kolkata,28.13,173.91,2008-10-01
2008,11,Kolkata,22.59,158.0,2008-11-01
2008,12,Kolkata,22.68,84.74,2008-12-01
2009,1,Kolkata,19.82,71.77,2009-01-01
2009,2,Kolkata,19.93,63.08,2009-02-01
2009,3,Kolkata,22.37,59.79,2009-03-01
2009,4,Kolkata,25.52,88.62,2009-04-01
2009,5,Kolkata,28.73,100.8,2009-05-01
2009,6,Kolkata,33.42,96.58,2009-06-01
2009,7,Kolkata,35.12,118.86,2009-07-01
2009,8,Kolkata,33.86,143.5,2009-08-01
2009,9,Kolkata,31.44,161.51,2009-09-01
2009,10,Kolkata,26.34,177.84,2009-10-01
2009,11,Kolkata,21.95,148.84,2009-11-01
2009,12,Kolkata,18.14,132.62,2009-12-01
2010,1,Kolkata,23.52,145.84,2010-01-01
2010,2,Kolkata,22.58,83.8,2010-02-01
2010,3,Kolkata,23.26,90.05,2010-03-01
2010,4,Kolkata,30.33,58.36,2010-04-01
2010,5,Kolkata,34.88,84.91,2010-05-01
2010,6,Kolkata,35.78,129.51,2010-06-01
2010,7,Kolkata,36.12,170.43,2010-07-01
2010,8,Kolkata,35.06,150.96,2010-08-01
2010,9,Kolkata,32.31,195.19,2010-09-01
2010,10,Kolkata,28.66,145.0,2010-10-01
2010,11,Kolkata,24.67,149.36,2010-11-01
2010,12,Kolkata,21.05,96.97,2010-12-01
2011,1,Kolkata,21.45,72.79,2011-01-01
2011,2,Kolkata,19.6,60.69,2011-02-01
2011,3,Kolkata,22.41,72.43,2011-03-01
2011,4,Kolkata,28.06,61.92,2011-04-01
2011,5,Kolkata,29.43,115.49,2011-05-01
2011,6,Kolkata,33.73,154.61,2011-06-01
2011,7,Kolkata,32.22,153.91,2011-07-01
2011,8,Kolkata,36.15,164.9,2011-08-01
2011,9,Kolkata,30.65,185.91,2011-09-01
2011,10,Kolkata,26.25,165.72,2011-10-01
2011,11,Kolkata,22.51,137.45,2011-11-01
2011,12,Kolkata,21.46,129.22,2011-12-01
2012,1,Kolkata,19.24,106.17,2012-01-01
2012,2,Kolkata,19.69,52.55,2012-02-01
2012,3,Kolkata,22.21,60.04,2012-03-01
2012,4,Kolkata,25.66,58.03,2012-04-01
2012,5,Kolkata,30.32,132.49,2012-05-01
2012,6,Kolkata,30.54,116.41,2012-06-01
2012,7,Kolkata,37.01,152.44,2012-07-01
2012,8,Kolkata,34.77,173.96,2012-08-01
2012,9,Kolkata,30.14,135.16,2012-09-01
2012,10,Kolkata,27.18,156.45,2012-10-01
2012,11,Kolkata,21.98,140.02,2012-11-01
2012,12,Kolkata,22.1,168.1,2012-12-01
2013,1,Kolkata,19.21,80.7,2013-01-01
2013,2,Kolkata,18.61,77.41,2013-02-01
2013,3,Kolkata,25.09,55.05,2013-03-01
2013,4,Kolkata,24.1,81.44,2013-04-01
2013,5,Kolkata,32.14,58.28,2013-05-01
2013,6,Kolkata,34.09,129.02,2013-06-01
2013,7,Kolkata,34.87,134.18,2013-07-01
2013,8,Kolkata,35.1,163.89,2013-08-01
2013,9,Kolkata,29.17,139.01,2013-09-01
2013,10,Kolkata,28.47,184.29,2013-10-01
2013,11,Kolkata,23.06,141.19,2013-11-01
2013,12,Kolkata,19.39,98.49,2013-12-01
2014,1,Kolkata,18.45,47.6,2014-01-01
2014,2,Kolkata,19.16,61.82,2014-02-01
2014,3,Kolkata,23.7,59.2,2014-03-01
2014,4,Kolkata,27.93,95.02,2014-04-01
2014,5,Kolkata,32.24,99.41,2014-05-01
2014,6,Kolkata,33.91,100.38,2014-06-01
2014,7,Kolkata,35.86,183.59,2014-07-01
2014,8,Kolkata,34.31,210.31,2014-08-01
2014,9,Kolkata,29.14,156.92,2014-09-01
2014,10,Kolkata,28.0,177.25,2014-10-01
2014,11,Kolkata,24.55,149.69,2014-11-01
2014,12,Kolkata,19.0,115.73,2014-12-01
2015,1,Kolkata,17.15,67.43,2015-01-01
2015,2,Kolkata,21.23,85.49,2015-02-01
2015,3,Kolkata,23.43,25.58,2015-03-01
2015,4,Kolkata,26.56,43.54,2015-04-01
2015,5,Kolkata,32.4,78.33,2015-05-01
2015,6,Kolkata,32.62,120.6,2015-06-01
2015,7,Kolkata,34.22,179.67,2015-07-01
2015,8,Kolkata,33.04,143.98,2015-08-01
2015,9,Kolkata,28.41,179.38,2015-09-01
2015,10,Kolkata,26.32,143.38,2015-10-01
2015,11,Kolkata,24.42,163.34,2015-11-01
2015,12,Kolkata,20.03,147.29,2015-12-01
2016,1,Kolkata,22.3,73.54,2016-01-01
2016,2,Kolkata,21.33,84.4,2016-02-01
2016,3,Kolkata,25.98,63.39,2016-03-01
2016,4,Kolkata,28.49,80.2,2016-04-01
2016,5,Kolkata,32.6,87.96,2016-05-01
2016,6,Kolkata,38.17,106.78,2016-06-01
2016,7,Kolkata,35.62,128.95,2016-07-01
2016,8,Kolkata,37.63,177.06,2016-08-01
2016,9,Kolkata,33.35,169.82,2016-09-01
2016,10,Kolkata,30.09,154.98,2016-10-01
2016,11,Kolkata,25.87,135.37,2016-11-01
2016,12,Kolkata,21.5,107.25,2016-12-01
2017,1,Kolkata,18.58,89.02,2017-01-01
2017,2,Kolkata,20.38,0.0,2017-02-01
2017,3,Kolkata,22.06,52.17,2017-03-01
2017,4,Kolkata,28.83,46.44,2017-04-01
2017,5,Kolkata,31.22,119.9,2017-05-01
2017,6,Kolkata,32.38,127.88,2017-06-01
2017,7,Kolkata,34.06,139.91,2017-07-01
2017,8,Kolkata,32.99,157.32,2017-08-01
2017,9,Kolkata,34.29,196.89,2017-09-01
2017,10,Kolkata,28.35,181.8,2017-10-01
2017,11,Kolkata,21.1,157.9,2017-11-01
2017,12,Kolkata,21.39,102.93,2017-12-01
2018,1,Kolkata,20.2,104.09,2018-01-01
2018,2,Kolkata,22.34,59.68,2018-02-01
